Date,Close,High,Low,Open,Volume,MA20,MA60,RSI,signal,sentiment_score,final_signal
2024-06-14,131.66299438476562,132.62140615970972,128.10885485479358,129.7461556011969,309320400,112.9004611968994,96.19050420125326,81.26920639301565,Hold,0.0,Hold
2024-06-17,130.7644805908203,133.5099557271365,129.3667902512595,132.77118307637525,288504400,114.82272338867188,96.8486281077067,75.04508092614255,Hold,0.0,Hold
2024-06-18,135.3568878173828,136.10565359767494,130.47493553922533,130.92419196066484,294335100,116.8597541809082,97.53580780029296,77.47250480665402,Hold,0.0,Hold
2024-06-20,130.56480407714844,140.52837801062054,129.30688285479897,139.56996619369176,517768400,118.62693328857422,98.13125673929852,76.51014592315816,Hold,0.0,Hold
2024-06-21,126.36172485351562,130.41504917764772,124.09546355999292,126.91082285827493,649445800,120.205721282959,98.6972671508789,70.36304852327649,Hold,0.0,Hold
2024-06-24,117.91564178466795,124.2551908621237,117.8457572795687,123.03719724453092,476060900,120.92051849365234,99.16095949808756,53.4890578779586,Buy,0.0,Buy
2024-06-25,125.8825225830078,126.29185160793926,119.12366557563712,121.00056940292563,414192600,121.90039100646972,99.7556697845459,59.42759361159573,Buy,0.0,Buy
2024-06-26,126.19200897216795,127.90917229563556,122.39825886605338,125.92244899462368,362975900,122.5247802734375,100.35542170206706,54.35754360512906,Buy,0.0,Buy
2024-06-27,123.78598022460938,126.20200405764363,122.71774114608807,123.89579983596734,252571700,122.98274765014648,100.93022994995115,53.22637740918994,Buy,0.0,Buy
2024-06-28,123.33672332763672,127.49986001719876,122.54802231076044,124.37501298465716,315516700,123.63412818908692,101.50567016601562,52.84018452189534,Buy,0.0,Buy
2024-07-01,124.09547424316406,124.6345790000873,118.63447360818265,123.266838134406,284885500,124.36672172546386,102.14465154012044,52.69692935472891,Buy,0.0,Buy
2024-07-02,122.4681396484375,123.20692743216772,120.8308389451457,120.93067286767032,218374000,124.7500617980957,102.72152086893718,51.853395793212854,Buy,0.0,Buy
2024-07-03,128.06890869140625,128.06890869140625,121.16029766804547,121.45980705227004,215749000,125.34171524047852,103.40629488627116,53.15572742337435,Buy,0.0,Buy
2024-07-05,125.6229476928711,128.63798252741702,125.47319299554034,127.17039258704796,214176700,125.51143798828124,104.07990163167318,45.96500192762349,Buy,0.0,Buy
2024-07-08,127.98902893066406,130.55480700867955,126.83094180644568,127.28019823232948,237677300,125.87144050598144,104.76490796407064,46.0800763220831,Buy,0.0,Buy
2024-07-09,131.163818359375,133.59980576329167,128.43829962119838,130.1355144487565,285366600,126.39567260742189,105.44331410725913,50.40633491834642,Buy,0.0,Buy
2024-07-10,134.68800354003906,134.87769332438475,132.20209545632153,133.8094467425138,248978600,127.05109214782716,106.2208864847819,49.30427131323789,Buy,0.0,Buy
2024-07-11,127.19036865234376,135.92596317348227,126.84094609019272,135.52662745493282,374782700,127.37505798339843,106.90985221862792,46.67715646680854,Buy,0.0,Buy
2024-07-12,129.02735900878906,131.70294212873284,127.01067837288572,128.04896049446677,252680500,127.57672653198242,107.60590845743816,52.75317222743523,Buy,0.0,Buy
2024-07-15,128.22866821289062,131.17381125800816,126.97073927484084,130.34517510581753,208326200,127.51832427978516,108.34488906860352,62.65003414833274,Buy,0.0,Buy
2024-07-16,126.1520767211914,128.82765950066548,124.37500690887067,128.22865593379024,214769500,127.24277839660644,109.03867823282876,50.38648468599147,Buy,0.0,Buy
2024-07-17,117.79584503173828,121.64949400158038,116.52793817127537,121.15031675281162,390086200,126.59434661865234,109.73413619995117,40.21866075266314,Buy,0.0,Buy
