date,asset,ticker,close
2024-06-25,D05_SI,D05.SI,31.756608963012695
2024-06-26,D05_SI,D05.SI,31.792240142822266
2024-06-27,D05_SI,D05.SI,32.11292266845703
2024-06-28,D05_SI,D05.SI,31.881317138671875
2024-07-01,D05_SI,D05.SI,32.1752815246582
2024-07-02,D05_SI,D05.SI,33.048248291015625
2024-07-03,D05_SI,D05.SI,33.8143310546875
2024-07-04,D05_SI,D05.SI,33.832149505615234
2024-07-05,D05_SI,D05.SI,33.33330535888672
2024-07-08,D05_SI,D05.SI,33.11952209472656
2024-07-09,D05_SI,D05.SI,33.31549072265625
2024-07-10,D05_SI,D05.SI,33.983585357666016
2024-07-11,D05_SI,D05.SI,34.18846130371094
2024-07-12,D05_SI,D05.SI,33.78760528564453
2024-07-15,D05_SI,D05.SI,33.760887145996094
2024-07-16,D05_SI,D05.SI,33.27985763549805
2024-07-17,D05_SI,D05.SI,33.20859146118164
2024-07-18,D05_SI,D05.SI,32.87009811401367
2024-07-19,D05_SI,D05.SI,32.68303298950195
2024-07-22,D05_SI,D05.SI,32.24654006958008
2024-07-23,D05_SI,D05.SI,32.736473083496094
2024-07-24,D05_SI,D05.SI,32.72757339477539
2024-07-25,D05_SI,D05.SI,32.549415588378906
2024-07-26,D05_SI,D05.SI,32.28217697143555
2024-07-29,D05_SI,D05.SI,32.36235046386719
2024-07-30,D05_SI,D05.SI,32.567230224609375
2024-07-31,D05_SI,D05.SI,32.59394836425781
2024-08-01,D05_SI,D05.SI,32.05057144165039
2024-08-02,D05_SI,D05.SI,31.453746795654297
2024-08-05,D05_SI,D05.SI,29.636531829833984
2024-08-06,D05_SI,D05.SI,29.173320770263672
2024-08-07,D05_SI,D05.SI,29.975034713745117
2024-08-08,D05_SI,D05.SI,29.90376853942871
2024-08-12,D05_SI,D05.SI,30.26899528503418
2024-08-13,D05_SI,D05.SI,30.393705368041992
2024-08-14,D05_SI,D05.SI,30.830190658569336
2024-08-15,D05_SI,D05.SI,31.454570770263672
2024-08-16,D05_SI,D05.SI,32.17850112915039
2024-08-19,D05_SI,D05.SI,32.2327880859375
2024-08-20,D05_SI,D05.SI,32.440921783447266
2024-08-21,D05_SI,D05.SI,32.37757873535156
2024-08-22,D05_SI,D05.SI,32.16945266723633
2024-08-23,D05_SI,D05.SI,32.47711944580078
2024-08-26,D05_SI,D05.SI,32.404727935791016
2024-08-27,D05_SI,D05.SI,32.48616409301758
2024-08-28,D05_SI,D05.SI,32.287086486816406
2024-08-29,D05_SI,D05.SI,32.404727935791016
2024-08-30,D05_SI,D05.SI,32.902427673339844
2024-09-02,D05_SI,D05.SI,33.30058288574219
2024-09-03,D05_SI,D05.SI,33.707794189453125
2024-09-04,D05_SI,D05.SI,33.11960220336914
2024-09-05,D05_SI,D05.SI,33.164852142333984
2024-09-06,D05_SI,D05.SI,33.05625534057617
2024-09-09,D05_SI,D05.SI,33.65349578857422
2024-09-10,D05_SI,D05.SI,33.64445495605469
2024-09-11,D05_SI,D05.SI,33.74399185180664
2024-09-12,D05_SI,D05.SI,34.20549011230469
2024-09-13,D05_SI,D05.SI,34.33218002319336
2024-09-16,D05_SI,D05.SI,34.386470794677734
2024-09-17,D05_SI,D05.SI,34.386470794677734
2024-09-18,D05_SI,D05.SI,34.476966857910156
2024-09-19,D05_SI,D05.SI,34.83892822265625
2024-09-20,D05_SI,D05.SI,35.291378021240234
2024-09-23,D05_SI,D05.SI,35.707637786865234
2024-09-24,D05_SI,D05.SI,35.13754653930664
2024-09-25,D05_SI,D05.SI,34.72128677368164
2024-09-26,D05_SI,D05.SI,34.65794372558594
2024-09-27,D05_SI,D05.SI,34.02450942993164
2024-09-30,D05_SI,D05.SI,34.43171691894531
2024-10-01,D05_SI,D05.SI,34.286930084228516
2024-10-02,D05_SI,D05.SI,34.17835235595703
2024-10-03,D05_SI,D05.SI,34.2416877746582
2024-10-04,D05_SI,D05.SI,34.422672271728516
2024-10-07,D05_SI,D05.SI,34.712242126464844
2024-10-08,D05_SI,D05.SI,34.703189849853516
2024-10-09,D05_SI,D05.SI,35.11039733886719
2024-10-10,D05_SI,D05.SI,35.05610275268555
2024-10-11,D05_SI,D05.SI,35.01085662841797
2024-10-14,D05_SI,D05.SI,35.40902328491211
2024-10-15,D05_SI,D05.SI,35.653343200683594
2024-10-16,D05_SI,D05.SI,35.291378021240234
2024-10-17,D05_SI,D05.SI,35.761932373046875
2024-10-18,D05_SI,D05.SI,35.92481994628906
2024-10-21,D05_SI,D05.SI,35.4361686706543
2024-10-22,D05_SI,D05.SI,35.273277282714844
2024-10-23,D05_SI,D05.SI,35.454261779785156
2024-10-24,D05_SI,D05.SI,35.5628547668457
2024-10-25,D05_SI,D05.SI,35.427120208740234
2024-10-28,D05_SI,D05.SI,35.363773345947266
2024-10-29,D05_SI,D05.SI,35.55380630493164
2024-10-30,D05_SI,D05.SI,34.98371124267578
2024-11-01,D05_SI,D05.SI,35.06515121459961
2024-11-04,D05_SI,D05.SI,35.345680236816406
2024-11-05,D05_SI,D05.SI,35.37282180786133
2024-11-06,D05_SI,D05.SI,35.427120208740234
2024-11-07,D05_SI,D05.SI,37.73462677001953
2024-11-08,D05_SI,D05.SI,38.36806869506836
2024-11-11,D05_SI,D05.SI,38.684783935546875
2024-11-12,D05_SI,D05.SI,38.31377029418945
2024-11-13,D05_SI,D05.SI,38.71193313598633
2024-11-14,D05_SI,D05.SI,39.42678451538086
2024-11-15,D05_SI,D05.SI,39.35346603393555
2024-11-18,D05_SI,D05.SI,38.85856628417969
2024-11-19,D05_SI,D05.SI,39.014366149902344
2024-11-20,D05_SI,D05.SI,38.6844367980957
2024-11-21,D05_SI,D05.SI,39.00520706176758
2024-11-22,D05_SI,D05.SI,38.79441833496094
2024-11-25,D05_SI,D05.SI,38.721099853515625
2024-11-26,D05_SI,D05.SI,38.226200103759766
2024-11-27,D05_SI,D05.SI,38.35449981689453
2024-11-28,D05_SI,D05.SI,38.721099853515625
2024-11-29,D05_SI,D05.SI,38.88606262207031
2024-12-02,D05_SI,D05.SI,38.996036529541016
2024-12-03,D05_SI,D05.SI,39.8758544921875
2024-12-04,D05_SI,D05.SI,40.15996170043945
2024-12-05,D05_SI,D05.SI,40.563209533691406
2024-12-06,D05_SI,D05.SI,40.031654357910156
2024-12-09,D05_SI,D05.SI,40.0041618347168
2024-12-10,D05_SI,D05.SI,40.32493209838867
2024-12-11,D05_SI,D05.SI,40.031654357910156
2024-12-12,D05_SI,D05.SI,40.14163589477539
2024-12-13,D05_SI,D05.SI,40.086647033691406
2024-12-16,D05_SI,D05.SI,40.609039306640625
2024-12-17,D05_SI,D05.SI,40.517391204833984
2024-12-18,D05_SI,D05.SI,39.74755096435547
2024-12-19,D05_SI,D05.SI,39.77504348754883
2024-12-20,D05_SI,D05.SI,39.24348831176758
2024-12-23,D05_SI,D05.SI,39.73838424682617
2024-12-24,D05_SI,D05.SI,39.95833206176758
2024-12-26,D05_SI,D05.SI,39.90335464477539
2024-12-27,D05_SI,D05.SI,39.912513732910156
2024-12-30,D05_SI,D05.SI,40.18745040893555
2024-12-31,D05_SI,D05.SI,40.06831741333008
2025-01-02,D05_SI,D05.SI,40.288272857666016
2025-01-03,D05_SI,D05.SI,39.97666549682617
2025-01-06,D05_SI,D05.SI,40.27910614013672
2025-01-07,D05_SI,D05.SI,40.783164978027344
2025-01-08,D05_SI,D05.SI,41.6446533203125
2025-01-09,D05_SI,D05.SI,41.24140167236328
2025-01-10,D05_SI,D05.SI,40.44407272338867
2025-01-13,D05_SI,D05.SI,40.38908004760742
2025-01-14,D05_SI,D05.SI,40.23328399658203
2025-01-15,D05_SI,D05.SI,39.8666877746582
2025-01-16,D05_SI,D05.SI,40.1233024597168
2025-01-17,D05_SI,D05.SI,40.18745040893555
2025-01-20,D05_SI,D05.SI,39.97666549682617
2025-01-21,D05_SI,D05.SI,39.89418411254883
2025-01-22,D05_SI,D05.SI,39.701725006103516
2025-01-23,D05_SI,D05.SI,40.150794982910156
2025-01-24,D05_SI,D05.SI,39.8758544921875
2025-01-27,D05_SI,D05.SI,39.95833206176758
2025-01-28,D05_SI,D05.SI,40.07748031616211
2025-01-31,D05_SI,D05.SI,40.88397979736328
2025-02-03,D05_SI,D05.SI,40.609039306640625
2025-02-04,D05_SI,D05.SI,40.7098503112793
2025-02-05,D05_SI,D05.SI,40.61819839477539
2025-02-06,D05_SI,D05.SI,40.61819839477539
2025-02-07,D05_SI,D05.SI,40.9481315612793
2025-02-10,D05_SI,D05.SI,41.58966827392578
2025-02-11,D05_SI,D05.SI,41.10393524169922
2025-02-12,D05_SI,D05.SI,41.204742431640625
2025-02-13,D05_SI,D05.SI,41.29639434814453
2025-02-14,D05_SI,D05.SI,41.09476852416992
2025-02-17,D05_SI,D05.SI,41.24140167236328
2025-02-18,D05_SI,D05.SI,41.97458267211914
2025-02-19,D05_SI,D05.SI,42.194541931152344
2025-02-20,D05_SI,D05.SI,42.231197357177734
2025-02-21,D05_SI,D05.SI,42.726097106933594
2025-02-24,D05_SI,D05.SI,42.47864532470703
2025-02-25,D05_SI,D05.SI,42.66194152832031
2025-02-26,D05_SI,D05.SI,42.771915435791016
2025-02-27,D05_SI,D05.SI,42.7169303894043
2025-02-28,D05_SI,D05.SI,42.06623077392578
2025-03-03,D05_SI,D05.SI,41.947086334228516
2025-03-04,D05_SI,D05.SI,41.72713088989258
2025-03-05,D05_SI,D05.SI,41.80961608886719
2025-03-06,D05_SI,D05.SI,42.121219635009766
2025-03-07,D05_SI,D05.SI,42.139549255371094
2025-03-10,D05_SI,D05.SI,42.020408630371094
2025-03-11,D05_SI,D05.SI,40.53571701049805
2025-03-12,D05_SI,D05.SI,40.74650573730469
2025-03-13,D05_SI,D05.SI,40.41658020019531
2025-03-14,D05_SI,D05.SI,40.554046630859375
2025-03-17,D05_SI,D05.SI,40.65486145019531
2025-03-18,D05_SI,D05.SI,41.26890182495117
2025-03-19,D05_SI,D05.SI,41.42470169067383
2025-03-20,D05_SI,D05.SI,41.60799789428711
2025-03-21,D05_SI,D05.SI,41.525508880615234
2025-03-24,D05_SI,D05.SI,41.69047546386719
2025-03-25,D05_SI,D05.SI,42.20370101928711
2025-03-26,D05_SI,D05.SI,42.51530456542969
2025-03-27,D05_SI,D05.SI,42.68943405151367
2025-03-28,D05_SI,D05.SI,42.588623046875
2025-04-01,D05_SI,D05.SI,42.25868606567383
2025-04-02,D05_SI,D05.SI,42.194541931152344
2025-04-03,D05_SI,D05.SI,41.71797180175781
2025-04-04,D05_SI,D05.SI,39.68339538574219
2025-04-07,D05_SI,D05.SI,36.505008697509766
2025-04-08,D05_SI,D05.SI,35.315433502197266
2025-04-09,D05_SI,D05.SI,34.53477478027344
2025-04-10,D05_SI,D05.SI,36.867454528808594
2025-04-11,D05_SI,D05.SI,35.43625259399414
2025-04-14,D05_SI,D05.SI,36.068214416503906
2025-04-15,D05_SI,D05.SI,37.136966705322266
2025-04-16,D05_SI,D05.SI,37.26707458496094
2025-04-17,D05_SI,D05.SI,37.94550704956055
2025-04-21,D05_SI,D05.SI,38.49382019042969
2025-04-22,D05_SI,D05.SI,38.8934440612793
2025-04-23,D05_SI,D05.SI,39.85068130493164
2025-04-24,D05_SI,D05.SI,39.34882736206055
2025-04-25,D05_SI,D05.SI,39.35811996459961
2025-04-28,D05_SI,D05.SI,39.31165313720703
2025-04-29,D05_SI,D05.SI,39.107200622558594
2025-04-30,D05_SI,D05.SI,39.45105743408203
2025-05-02,D05_SI,D05.SI,39.68339920043945
2025-05-05,D05_SI,D05.SI,39.85068130493164
2025-05-06,D05_SI,D05.SI,39.952911376953125
2025-05-07,D05_SI,D05.SI,39.73915481567383
2025-05-08,D05_SI,D05.SI,40.04584503173828
2025-05-09,D05_SI,D05.SI,40.62204360961914
2025-05-13,D05_SI,D05.SI,41.10530471801758
2025-05-14,D05_SI,D05.SI,41.12389373779297
2025-05-15,D05_SI,D05.SI,41.91384506225586
2025-05-16,D05_SI,D05.SI,42.15011215209961
2025-05-19,D05_SI,D05.SI,41.8665885925293
2025-05-20,D05_SI,D05.SI,41.942195892333984
2025-05-21,D05_SI,D05.SI,41.705928802490234
2025-05-22,D05_SI,D05.SI,41.762630462646484
2025-05-23,D05_SI,D05.SI,42.017799377441406
2025-05-26,D05_SI,D05.SI,41.84769058227539
2025-05-27,D05_SI,D05.SI,42.083953857421875
2025-05-28,D05_SI,D05.SI,42.669898986816406
2025-05-29,D05_SI,D05.SI,42.51869201660156
2025-05-30,D05_SI,D05.SI,42.26351547241211
2025-06-02,D05_SI,D05.SI,42.39582824707031
2025-06-03,D05_SI,D05.SI,42.33912658691406
2025-06-04,D05_SI,D05.SI,42.5375862121582
2025-06-05,D05_SI,D05.SI,42.54703903198242
2025-06-06,D05_SI,D05.SI,42.64155197143555
2025-06-09,D05_SI,D05.SI,42.9912223815918
2025-06-10,D05_SI,D05.SI,42.669898986816406
2025-06-11,D05_SI,D05.SI,42.40528106689453
2025-06-12,D05_SI,D05.SI,42.21626281738281
2025-06-13,D05_SI,D05.SI,42.00835037231445
2025-06-16,D05_SI,D05.SI,41.73427963256836
2025-06-17,D05_SI,D05.SI,42.017799377441406
2025-06-18,D05_SI,D05.SI,41.80043411254883
2025-06-19,D05_SI,D05.SI,41.51691436767578
2025-06-20,D05_SI,D05.SI,41.46965789794922
2025-06-23,D05_SI,D05.SI,41.45075988769531
2025-06-24,D05_SI,D05.SI,41.8665885925293
2025-06-25,D05_SI,D05.SI,42.15011215209961
2025-06-26,D05_SI,D05.SI,41.97999954223633
2025-06-27,D05_SI,D05.SI,42.39582824707031
2025-06-30,D05_SI,D05.SI,42.44308090209961
2025-07-01,D05_SI,D05.SI,42.63209533691406
2025-07-02,D05_SI,D05.SI,42.386375427246094
2025-07-03,D05_SI,D05.SI,42.48088836669922
2025-07-04,D05_SI,D05.SI,42.726600646972656
2025-07-07,D05_SI,D05.SI,43.16133117675781
2025-07-08,D05_SI,D05.SI,43.21803665161133
2025-07-09,D05_SI,D05.SI,43.142433166503906
2025-07-10,D05_SI,D05.SI,43.303096771240234
2025-07-11,D05_SI,D05.SI,43.46376037597656
2025-07-14,D05_SI,D05.SI,43.74728012084961
2025-07-15,D05_SI,D05.SI,43.55826187133789
2025-07-16,D05_SI,D05.SI,43.586612701416016
2025-07-17,D05_SI,D05.SI,44.1158561706543
2025-07-18,D05_SI,D05.SI,44.40882873535156
2025-07-21,D05_SI,D05.SI,44.66399383544922
2025-07-22,D05_SI,D05.SI,44.65454864501953
2025-07-23,D05_SI,D05.SI,45.486209869384766
2025-07-24,D05_SI,D05.SI,46.50688171386719
2025-07-25,D05_SI,D05.SI,46.3651237487793
2025-07-28,D05_SI,D05.SI,45.98709487915039
2025-07-29,D05_SI,D05.SI,45.930389404296875
2025-07-30,D05_SI,D05.SI,45.60906219482422
2025-07-31,D05_SI,D05.SI,45.27828598022461
2025-08-01,D05_SI,D05.SI,44.985321044921875
2025-08-04,D05_SI,D05.SI,45.25939178466797
2025-08-05,D05_SI,D05.SI,45.59016418457031
2025-08-06,D05_SI,D05.SI,46.16665267944336
2025-08-07,D05_SI,D05.SI,47.01721954345703
2025-08-08,D05_SI,D05.SI,47.95283889770508
2025-08-11,D05_SI,D05.SI,47.9622917175293
2025-08-12,D05_SI,D05.SI,48.1607551574707
2025-08-13,D05_SI,D05.SI,48.62384033203125
2025-08-14,D05_SI,D05.SI,48.42243957519531
2025-08-15,D05_SI,D05.SI,47.85660171508789
2025-08-18,D05_SI,D05.SI,47.56888198852539
2025-08-19,D05_SI,D05.SI,47.8182373046875
2025-08-20,D05_SI,D05.SI,47.9525032043457
2025-08-21,D05_SI,D05.SI,48.527931213378906
2025-08-22,D05_SI,D05.SI,48.72933578491211
2025-08-25,D05_SI,D05.SI,48.26899337768555
2025-08-26,D05_SI,D05.SI,47.97168731689453
2025-08-27,D05_SI,D05.SI,48.11553955078125
2025-08-28,D05_SI,D05.SI,48.26899337768555
2025-08-29,D05_SI,D05.SI,48.451210021972656
2025-09-01,D05_SI,D05.SI,48.144317626953125
2025-09-02,D05_SI,D05.SI,48.633426666259766
2025-09-03,D05_SI,D05.SI,48.33612823486328
2025-09-04,D05_SI,D05.SI,48.470394134521484
2025-09-05,D05_SI,D05.SI,48.72933578491211
2025-09-08,D05_SI,D05.SI,48.76769256591797
2025-09-09,D05_SI,D05.SI,48.796470642089844
2025-09-10,D05_SI,D05.SI,50.57071304321289
2025-09-11,D05_SI,D05.SI,50.417266845703125
2025-09-12,D05_SI,D05.SI,49.66920471191406
2025-09-15,D05_SI,D05.SI,49.2951774597168
2025-09-16,D05_SI,D05.SI,49.41984939575195
2025-09-17,D05_SI,D05.SI,49.362308502197266
2025-09-18,D05_SI,D05.SI,49.13213348388672
2025-09-19,D05_SI,D05.SI,48.40325927734375
2025-09-22,D05_SI,D05.SI,48.24021911621094
2025-09-23,D05_SI,D05.SI,48.49916076660156
2025-09-24,D05_SI,D05.SI,48.27857971191406
2025-09-25,D05_SI,D05.SI,48.211448669433594
2025-09-26,D05_SI,D05.SI,48.230628967285156
2025-09-29,D05_SI,D05.SI,48.3457145690918
2025-09-30,D05_SI,D05.SI,49.05541229248047
2025-10-01,D05_SI,D05.SI,49.467803955078125
2025-10-02,D05_SI,D05.SI,50.676204681396484
2025-10-03,D05_SI,D05.SI,50.69538879394531
2025-10-06,D05_SI,D05.SI,51.02146530151367
2025-10-07,D05_SI,D05.SI,52.55594253540039
2025-10-08,D05_SI,D05.SI,52.04764938354492
2025-10-09,D05_SI,D05.SI,51.702392578125
2025-10-10,D05_SI,D05.SI,51.64484405517578
2025-10-13,D05_SI,D05.SI,51.21327590942383
2025-10-14,D05_SI,D05.SI,50.493988037109375
2025-10-15,D05_SI,D05.SI,50.58989334106445
2025-10-16,D05_SI,D05.SI,50.359718322753906
2025-10-17,D05_SI,D05.SI,49.870601654052734
2025-10-21,D05_SI,D05.SI,50.18709182739258
2025-10-22,D05_SI,D05.SI,50.6186637878418
2025-10-23,D05_SI,D05.SI,50.96392059326172
2025-10-24,D05_SI,D05.SI,51.050235748291016
2025-10-27,D05_SI,D05.SI,51.376312255859375
2025-10-28,D05_SI,D05.SI,51.83665466308594
2025-10-29,D05_SI,D05.SI,51.5009880065918
2025-10-30,D05_SI,D05.SI,51.76952362060547
2025-10-31,D05_SI,D05.SI,51.7215690612793
2025-11-03,D05_SI,D05.SI,51.587303161621094
2025-11-04,D05_SI,D05.SI,51.30917739868164
2025-11-05,D05_SI,D05.SI,51.30917739868164
2025-11-06,D05_SI,D05.SI,53.26564025878906
2025-11-07,D05_SI,D05.SI,52.728572845458984
2025-11-10,D05_SI,D05.SI,52.04764938354492
2025-11-11,D05_SI,D05.SI,52.82447814941406
2025-11-12,D05_SI,D05.SI,52.79570388793945
2025-11-13,D05_SI,D05.SI,52.70819854736328
2025-11-14,D05_SI,D05.SI,52.49429702758789
2025-11-17,D05_SI,D05.SI,52.50401306152344
2025-11-18,D05_SI,D05.SI,52.19287872314453
2025-11-19,D05_SI,D05.SI,52.21232986450195
2025-11-20,D05_SI,D05.SI,52.35816955566406
2025-11-21,D05_SI,D05.SI,52.18315887451172
2025-11-24,D05_SI,D05.SI,51.90119552612305
2025-11-25,D05_SI,D05.SI,52.01786804199219
2025-11-26,D05_SI,D05.SI,52.348445892333984
2025-11-27,D05_SI,D05.SI,52.50401306152344
2025-11-28,D05_SI,D05.SI,52.69847869873047
2025-12-01,D05_SI,D05.SI,52.542911529541016
2025-12-02,D05_SI,D05.SI,52.64013671875
2025-12-03,D05_SI,D05.SI,52.92210388183594
2025-12-04,D05_SI,D05.SI,52.70819854736328
2025-12-05,D05_SI,D05.SI,52.659584045410156
2025-12-08,D05_SI,D05.SI,52.474849700927734
2025-12-09,D05_SI,D05.SI,52.620689392089844
2025-12-10,D05_SI,D05.SI,52.620689392089844
2025-12-11,D05_SI,D05.SI,52.883209228515625
2025-12-12,D05_SI,D05.SI,53.51520538330078
2025-12-15,D05_SI,D05.SI,53.75828170776367
2025-12-16,D05_SI,D05.SI,53.95273971557617
2025-12-17,D05_SI,D05.SI,53.70966339111328
2025-12-18,D05_SI,D05.SI,53.592987060546875
2025-12-19,D05_SI,D05.SI,53.349910736083984
2025-12-22,D05_SI,D05.SI,54.15692138671875
2025-12-23,D05_SI,D05.SI,54.77919006347656
2025-12-24,D05_SI,D05.SI,54.740299224853516
2025-12-26,D05_SI,D05.SI,54.672237396240234
2025-12-29,D05_SI,D05.SI,54.643070220947266
2025-12-30,D05_SI,D05.SI,54.934757232666016
2025-12-31,D05_SI,D05.SI,54.79863739013672
2026-01-02,D05_SI,D05.SI,54.837528228759766
2026-01-05,D05_SI,D05.SI,55.08060073852539
2026-01-06,D05_SI,D05.SI,56.32514572143555
2026-01-07,D05_SI,D05.SI,56.78212356567383
2026-01-08,D05_SI,D05.SI,55.751487731933594
2026-01-09,D05_SI,D05.SI,56.0042839050293
2026-01-12,D05_SI,D05.SI,56.26680374145508
2026-01-13,D05_SI,D05.SI,56.85018539428711
2026-01-14,D05_SI,D05.SI,56.7043342590332
2026-01-15,D05_SI,D05.SI,57.258548736572266
2026-01-16,D05_SI,D05.SI,57.482173919677734
2026-01-19,D05_SI,D05.SI,57.08353042602539
2026-01-20,D05_SI,D05.SI,56.51960372924805
2026-01-21,D05_SI,D05.SI,56.41265106201172
2026-01-22,D05_SI,D05.SI,56.47098922729492
2026-01-23,D05_SI,D05.SI,57.02519607543945
2026-01-26,D05_SI,D05.SI,56.6751708984375
2026-01-27,D05_SI,D05.SI,57.628021240234375
2026-01-28,D05_SI,D05.SI,57.890541076660156
2026-01-29,D05_SI,D05.SI,58.13361358642578
2026-01-30,D05_SI,D05.SI,57.559959411621094
2026-02-02,D05_SI,D05.SI,57.24882507324219
2026-02-03,D05_SI,D05.SI,57.41411590576172
2026-02-04,D05_SI,D05.SI,57.68635940551758
2026-02-05,D05_SI,D05.SI,58.0072135925293
2026-02-06,D05_SI,D05.SI,57.657188415527344
2026-02-09,D05_SI,D05.SI,56.577938079833984
2026-02-10,D05_SI,D05.SI,56.1987419128418
2026-02-11,D05_SI,D05.SI,55.90705490112305
2026-02-12,D05_SI,D05.SI,56.17929458618164
2026-02-13,D05_SI,D05.SI,55.479248046875
2026-02-16,D05_SI,D05.SI,55.3139533996582
2026-02-19,D05_SI,D05.SI,56.02372741699219
2026-02-20,D05_SI,D05.SI,56.383480072021484
2026-02-23,D05_SI,D05.SI,56.53904724121094
2026-02-24,D05_SI,D05.SI,56.257083892822266
2026-02-25,D05_SI,D05.SI,56.09178924560547
2026-02-26,D05_SI,D05.SI,55.576473236083984
2026-02-27,D05_SI,D05.SI,55.53758239746094
2026-03-02,D05_SI,D05.SI,54.08885955810547
2026-03-03,D05_SI,D05.SI,54.059688568115234
2026-03-04,D05_SI,D05.SI,53.476314544677734
2026-03-05,D05_SI,D05.SI,53.592987060546875
2026-03-06,D05_SI,D05.SI,53.476314544677734
2026-03-09,D05_SI,D05.SI,52.8054313659668
2026-03-10,D05_SI,D05.SI,54.108306884765625
2026-03-11,D05_SI,D05.SI,54.176368713378906
2026-03-12,D05_SI,D05.SI,53.8360595703125
2026-03-13,D05_SI,D05.SI,53.77772521972656
2026-03-16,D05_SI,D05.SI,54.42916488647461
2026-03-17,D05_SI,D05.SI,55.49869155883789
2026-03-18,D05_SI,D05.SI,56.15985107421875
2026-03-19,D05_SI,D05.SI,55.87788772583008
2026-03-20,D05_SI,D05.SI,55.8098258972168
2026-03-23,D05_SI,D05.SI,54.85697555541992
2026-03-24,D05_SI,D05.SI,55.0611572265625
2026-03-25,D05_SI,D05.SI,55.595916748046875
2026-03-26,D05_SI,D05.SI,55.53758239746094
2026-03-27,D05_SI,D05.SI,55.56675338745117
2026-03-30,D05_SI,D05.SI,55.39173889160156
2026-03-31,D05_SI,D05.SI,55.32368087768555
2026-04-01,D05_SI,D05.SI,55.96539306640625
2026-04-02,D05_SI,D05.SI,55.95566940307617
2026-04-06,D05_SI,D05.SI,56.03345489501953
2026-04-07,D05_SI,D05.SI,55.87788772583008
2026-04-08,D05_SI,D05.SI,56.50904846191406
2026-04-09,D05_SI,D05.SI,56.410430908203125
2026-04-10,D05_SI,D05.SI,56.55835723876953
2026-04-13,D05_SI,D05.SI,56.72601318359375
2026-04-14,D05_SI,D05.SI,56.804908752441406
2026-04-15,D05_SI,D05.SI,56.90353012084961
2026-04-16,D05_SI,D05.SI,56.50904846191406
2026-04-17,D05_SI,D05.SI,56.459739685058594
2026-04-20,D05_SI,D05.SI,56.44987869262695
2026-04-21,D05_SI,D05.SI,56.68656539916992
2026-04-22,D05_SI,D05.SI,56.410430908203125
2026-04-23,D05_SI,D05.SI,56.213191986083984
2026-04-24,D05_SI,D05.SI,56.11457443237305
2026-04-27,D05_SI,D05.SI,56.0060920715332
2026-04-28,D05_SI,D05.SI,55.96664047241211
2026-04-29,D05_SI,D05.SI,55.779266357421875
2026-04-30,D05_SI,D05.SI,57.69248580932617
2026-05-04,D05_SI,D05.SI,57.79110336303711
2026-05-05,D05_SI,D05.SI,57.74179458618164
2026-05-06,D05_SI,D05.SI,58.037654876708984
2026-05-07,D05_SI,D05.SI,58.047515869140625
2026-05-08,D05_SI,D05.SI,57.87000274658203
2026-05-11,D05_SI,D05.SI,58.77000045776367
2026-05-12,D05_SI,D05.SI,59.099998474121094
2026-05-13,D05_SI,D05.SI,59.900001525878906
2026-05-14,D05_SI,D05.SI,60.130001068115234
2026-05-15,D05_SI,D05.SI,60.20000076293945
2026-05-18,D05_SI,D05.SI,60.7599983215332
2026-05-19,D05_SI,D05.SI,62.0
2026-05-20,D05_SI,D05.SI,61.29999923706055
2026-05-21,D05_SI,D05.SI,61.75
2026-05-22,D05_SI,D05.SI,62.099998474121094
2026-05-25,D05_SI,D05.SI,62.18000030517578
2026-05-26,D05_SI,D05.SI,62.0
2026-05-27,D05_SI,D05.SI,62.0
2026-05-28,D05_SI,D05.SI,61.93000030517578
2026-05-29,D05_SI,D05.SI,62.84000015258789
2026-06-02,D05_SI,D05.SI,64.66999816894531
2026-06-03,D05_SI,D05.SI,65.05000305175781
2026-06-04,D05_SI,D05.SI,64.13999938964844
2026-06-05,D05_SI,D05.SI,63.779998779296875
2026-06-08,D05_SI,D05.SI,62.7599983215332
2026-06-09,D05_SI,D05.SI,63.7599983215332
2026-06-10,D05_SI,D05.SI,61.83000183105469
2026-06-11,D05_SI,D05.SI,62.599998474121094
2026-06-12,D05_SI,D05.SI,63.2400016784668
2026-06-15,D05_SI,D05.SI,63.4900016784668
2026-06-16,D05_SI,D05.SI,63.72999954223633
2026-06-17,D05_SI,D05.SI,65.01000213623047
2026-06-18,D05_SI,D05.SI,66.0
2026-06-19,D05_SI,D05.SI,65.95999908447266
2026-06-22,D05_SI,D05.SI,66.29000091552734
2026-06-23,D05_SI,D05.SI,66.29000091552734
2026-06-24,D05_SI,D05.SI,66.22000122070312
2026-06-25,D05_SI,D05.SI,66.06999969482422
2026-06-26,D05_SI,D05.SI,65.43000030517578
2026-06-29,D05_SI,D05.SI,66.02999877929688
2026-06-30,D05_SI,D05.SI,65.4000015258789
2026-07-01,D05_SI,D05.SI,65.43000030517578
2026-07-02,D05_SI,D05.SI,66.43000030517578
2026-07-03,D05_SI,D05.SI,66.76000213623047
2026-07-06,D05_SI,D05.SI,66.91000366210938
2026-07-07,D05_SI,D05.SI,68.63999938964844
2026-07-08,D05_SI,D05.SI,69.0999984741211
2026-07-09,D05_SI,D05.SI,70.2300033569336
2026-07-10,D05_SI,D05.SI,70.44999694824219
2026-07-13,D05_SI,D05.SI,70.79000091552734
2020-01-02,NVDA,NVDA,5.963803291320801
2020-01-03,NVDA,NVDA,5.868346691131592
